"id","geom","name","population","region"
1255,"0101000020E610000033C4B12E6EA3D1BFC66D3480B7984740","Doué-la-Fontaine","7686","Pays de la Loire"
1256,"0101000020E6100000E17A14AE47611940CF66D5E76AA34640","Saint-Jean-de-Maurienne","7683","Auvergne-Rhône-Alpes"
1257,"0101000020E61000001973D712F24116409A99999999A94640","Moirans","7675","Auvergne-Rhône-Alpes"
1258,"0101000020E61000005917B7D100DEF4BF5BB1BFEC9ED44540","Saint-Vincent-de-Tyrosse","7669","Nouvelle-Aquitaine"
1259,"0101000020E610000090A0F831E62E1840E3361AC05BA04840","Moyeuvre-Grande","7662","Grand Est"
1260,"0101000020E6100000492EFF21FDF6FD3FAF25E4839E6D4840","Beynes","7651","Île-de-France"
1261,"0101000020E6100000295C8FC2F5281D4036AB3E575B094840","Wintzenheim","7642","Grand Est"
1262,"0101000020E61000006E3480B74042104097FF907EFB0A4740","Mably","7641","Auvergne-Rhône-Alpes"
1263,"0101000020E6100000BF0E9C33A274144098DD938785AA4540","Sausset-les-Pins","7640","Provence-Alpes-Côte d’Azur"
1264,"0101000020E6100000BE30992A181508C04F1E166A4DE34740","Pluvigner","7635","Bretagne"
1265,"0101000020E610000005C58F3177AD0EC0D044D8F0F4FA4740","Rosporden","7633","Bretagne"
1266,"0101000020E610000005C58F31772D0240E09C11A5BD514840","Montlhéry","7624","Île-de-France"
1267,"0101000020E6100000E17A14AE47611340287E8CB96B794640","Saint-Péray","7622","Auvergne-Rhône-Alpes"
1268,"0101000020E6100000228E75711B8D1540E25817B7D1984740","Auxonne","7609","Bourgogne-Franche-Comté"
1269,"0101000020E6100000A089B0E1E9951E4052B81E85EB414840","Geispolsheim","7605","Grand Est"
1270,"0101000020E6100000DE718A8EE4F2044035EF3845473A4940","Barlin","7603","Hauts-de-France"
1271,"0101000020E6100000FAEDEBC03923CA3FCF66D5E76A034840","Coulaines","7600","Pays de la Loire"
1272,"0101000020E610000092CB7F48BF7D074065AA605452F74840","Péronne","7595","Hauts-de-France"
1273,"0101000020E610000068B3EA73B515034088635DDC46434840","Ballancourt","7595","Île-de-France"
1274,"0101000020E6100000F54A598638561440A60A462575AA4740","Saint-Apollinaire","7587","Bourgogne-Franche-Comté"
1275,"0101000020E6100000D3BCE3141DC91740B81E85EB51184640","Sisteron","7579","Provence-Alpes-Côte d’Azur"
1276,"0101000020E61000007B14AE47E17A0040CEAACFD5566C4840","Noisy-le-Roi","7577","Île-de-France"
1277,"0101000020E610000017B7D100DEC21240789CA223B9FC4540","Rochefort-du-Gard","7574","Occitanie"
1278,"0101000020E610000093A98251495D13404703780B24F04640","Neuville-sur-Saône","7560","Auvergne-Rhône-Alpes"
1279,"0101000020E6100000FAEDEBC0392313402BF697DD93274740","Charnay-lès-Mâcon","7559","Bourgogne-Franche-Comté"
1280,"0101000020E6100000D044D8F0F44AFB3F0AD7A3703D6A4740","Déols","7559","Centre-Val de Loire"
1281,"0101000020E61000005C8FC2F5285CFF3F8E06F01648F04740","Saint-Denis-en-Val","7545","Centre-Val de Loire"
1282,"0101000020E6100000CC7F48BF7D9D0C40D6C56D3480374940","Fresnes-sur-Escaut","7532","Hauts-de-France"
1283,"0101000020E6100000F7E461A1D6B40140F7E461A1D6844840","Bessancourt","7528","Île-de-France"
1284,"0101000020E6100000295C8FC2F5681D4074B515FBCBEE4740","Ensisheim","7522","Grand Est"
1285,"0101000020E6100000B81E85EB51781140B7627FD93DC14840","Rethel","7522","Grand Est"
1286,"0101000020E61000004D840D4FAF94E3BF083D9B559FC34740","Montreuil-Juigné","7521","Pays de la Loire"
1287,"0101000020E61000007FFB3A70CEC81F40CDCCCCCCCC844840","Wissembourg","7519","Grand Est"
1288,"0101000020E61000005F07CE1951DAF2BF72F90FE9B7AF4740","Ancenis","7510","Pays de la Loire"
1289,"0101000020E610000010E9B7AF03E7024018265305A35A4840","Paray-Vieille-Poste","7503","Île-de-France"
1290,"0101000020E61000003D2CD49AE61D1A403D2CD49AE6954540","Cavalaire-sur-Mer","7499","Provence-Alpes-Côte d’Azur"
1291,"0101000020E610000019E25817B7D1E8BF4182E2C7986B4640","Martignas-sur-Jalle","7498","Nouvelle-Aquitaine"
1292,"0101000020E6100000492EFF21FDF6FC3F82734694F67E4840","Gargenville","7490","Île-de-France"
1293,"0101000020E610000027A089B0E1E90340E5F21FD26F4F4840","Saint-Germain-lès-Corbeil","7484","Île-de-France"
1294,"0101000020E61000004BEA043411B60640A7E8482EFF594940","Nieppe","7479","Hauts-de-France"
1295,"0101000020E61000002F6EA301BC05F93F12143FC6DC954640","Malemort-sur-Corrèze","7476","Nouvelle-Aquitaine"
1296,"0101000020E610000061545227A0C91240029A081B9EFE4640","Gleizé","7470","Auvergne-Rhône-Alpes"
1297,"0101000020E6100000228E75711B4D22402CD49AE61D274540","Corte","7468","Corsica"
1298,"0101000020E6100000A167B3EA733519408D28ED0DBE504840","Saint-Nicolas-de-Port","7466","Grand Est"
1299,"0101000020E61000003CBD5296218E0A40D93D7958A8DD4540","Lodève","7459","Occitanie"
1300,"0101000020E6100000728A8EE4F21FE63FB9FC87F4DB974640","Coulounieix","7458","Nouvelle-Aquitaine"
1301,"0101000020E61000008A8EE4F21FD2EFBFFD87F4DBD7994740","Beaupréau","7449","Pays de la Loire"
1302,"0101000020E610000038F8C264AAE012409D11A5BDC1F74640","Anse","7443","Auvergne-Rhône-Alpes"
1303,"0101000020E610000039454772F90FFF3F7958A835CDDB4740","La Ferté-Saint-Aubin","7437","Centre-Val de Loire"
1304,"0101000020E61000008CDB68006F411D40ABCFD556ECE74540","Contes","7429","Provence-Alpes-Côte d’Azur"
1305,"0101000020E6100000BA6B09F9A0E708406F8104C58F314940","Waziers","7427","Hauts-de-France"
1306,"0101000020E6100000BF0E9C33A2F411C0BADA8AFD651F4840","Crozon","7415","Bretagne"
1307,"0101000020E6100000D93D7958A835E7BF789CA223B9744640","Saint-Aubin-de-Médoc","7415","Nouvelle-Aquitaine"
1308,"0101000020E610000068B3EA73B5950640BF7D1D38676C4840","Bailly-Romainvilliers","7411","Île-de-France"
1309,"0101000020E610000043AD69DE718AE0BF083D9B559F734640","Bassens","7404","Nouvelle-Aquitaine"
1310,"0101000020E610000061545227A089F4BFDE02098A1F8B4740","Clisson","7399","Pays de la Loire"
1311,"0101000020E6100000AB3E575BB1BF14406744696FF0DD4640","Tignieu","7385","Auvergne-Rhône-Alpes"
1312,"0101000020E6100000E4839ECDAA0F1840E5F21FD26FB74640","Pontcharra","7376","Auvergne-Rhône-Alpes"
1313,"0101000020E6100000CEAACFD556ECCFBF74B515FBCB464640","Langon","7374","Nouvelle-Aquitaine"
1314,"0101000020E61000000E4FAF946588FDBF6F8104C58F094840","Mordelles","7356","Bretagne"
1315,"0101000020E61000007E1D3867446903403FC6DCB5844C4840","Lisses","7350","Île-de-France"
1316,"0101000020E6100000A5BDC1172653B53FE25817B7D1C04840","Sainte-Adresse","7349","Normandie"
1317,"0101000020E6100000772D211FF46CEABF8D28ED0DBE084840","Saint-Berthevin","7348","Pays de la Loire"
1318,"0101000020E61000005F984C158CCA1840D95F764F1EA64840","Guénange","7341","Grand Est"
1319,"0101000020E61000004694F6065F180E405F29CB10C7CA4540","Pignan","7341","Occitanie"
1320,"0101000020E6100000454772F90FE9FABF7958A835CDEB4740","Bain-de-Bretagne","7331","Bretagne"
1321,"0101000020E610000052B81E85EB51C03F917EFB3A70D64640","Saint-Yrieix-sur-Charente","7327","Nouvelle-Aquitaine"
1322,"0101000020E610000096218E75711BFA3F083D9B559FE34740","Beaugency","7322","Centre-Val de Loire"
1323,"0101000020E6100000BADA8AFD65770740840D4FAF945D4540","Bompas","7310","Occitanie"
1324,"0101000020E6100000B515FBCBEE4911C08C4AEA0434494840","Lesneven","7306","Bretagne"
1325,"0101000020E6100000A779C7293A92144044696FF085D14640","La Verpillière","7305","Auvergne-Rhône-Alpes"
1326,"0101000020E61000002D211FF46C1617406EA301BC058A4640","Vizille","7303","Auvergne-Rhône-Alpes"
1327,"0101000020E610000075029A081B9E02405AF5B9DA8A5D4840","Wissous","7301","Île-de-France"
1328,"0101000020E6100000CE1951DA1B7CFCBFA54E401361A34740","Saint-Étienne-de-Montluc","7300","Pays de la Loire"
1329,"0101000020E6100000E63FA4DFBE0E1240FF21FDF675E04540","Bellegarde","7273","Occitanie"
1330,"0101000020E6100000CAC342AD69DED53F3C4ED1915C464740","Saint-Benoît","7266","Nouvelle-Aquitaine"
1331,"0101000020E6100000CCEEC9C3422D1A40C4B12E6EA3314740","Publier","7264","Auvergne-Rhône-Alpes"
1332,"0101000020E61000001D386744696F0840B003E78C28354940","Auby","7256","Hauts-de-France"
1333,"0101000020E610000089D2DEE00B131B40BBB88D06F0CE4640","Bourg-Saint-Maurice","7252","Auvergne-Rhône-Alpes"
1334,"0101000020E6100000E0BE0E9C33220C40C139234A7BFB4740","Migennes","7247","Bourgogne-Franche-Comté"
1335,"0101000020E6100000C286A757CA32CC3F499D8026C2D64640","Ruelle-sur-Touvre","7246","Nouvelle-Aquitaine"
1336,"0101000020E6100000742497FF907E104035EF384547924640","Yssingeaux","7245","Auvergne-Rhône-Alpes"
1337,"0101000020E6100000F9A067B3EA73F6BFF54A5986380E4840","Châteaubourg","7240","Bretagne"
1338,"0101000020E6100000BE30992A18551E405D6DC5FEB2CB4740","Huningue","7240","Grand Est"
1339,"0101000020E610000075029A081B9E034026E4839ECD524840","Soisy-sur-Seine","7235","Île-de-France"
1340,"0101000020E6100000C139234A7B830840D5E76A2BF6374940","Leforest","7232","Hauts-de-France"
1341,"0101000020E6100000287E8CB96B8906C054742497FF484840","Pordic","7228","Bretagne"
1342,"0101000020E6100000780B24287ECC1D40B1BFEC9E3C344840","Barr","7219","Grand Est"
1343,"0101000020E61000008A8EE4F21FD2EBBFCA54C1A8A4464640","Salles","7216","Nouvelle-Aquitaine"
1344,"0101000020E6100000C217265305A3CABFF7E461A1D6344740","Saint-Maixent-l’École","7209","Nouvelle-Aquitaine"
1345,"0101000020E610000044FAEDEBC039E7BF88635DDC469B4740","Chemillé","7201","Pays de la Loire"
1346,"0101000020E6100000CC7F48BF7D1DF53F01DE02098AD74540","Aussonne","7187","Occitanie"
1347,"0101000020E6100000744694F6065F08C0166A4DF38E634840","Paimpol","7178","Bretagne"
1348,"0101000020E6100000234A7B832F4C044027A089B0E1394940","Houdain","7178","Hauts-de-France"
1349,"0101000020E6100000840D4FAF946515403255302AA9F34640","Lagnieu","7175","Auvergne-Rhône-Alpes"
1350,"0101000020E6100000AF25E4839E8D1740BC96900F7A9E4640","Villard-Bonnot","7175","Auvergne-Rhône-Alpes"
1351,"0101000020E61000008E75711B0DE0F4BF8C4AEA0434B14540","Hasparren","7173","Nouvelle-Aquitaine"
1352,"0101000020E6100000BE30992A189501409A779CA223794940","Bourbourg","7171","Hauts-de-France"
1353,"0101000020E6100000B37BF2B0506BE83F3A92CB7F48974640","Boulazac","7170","Nouvelle-Aquitaine"
1354,"0101000020E61000003255302AA993124064CC5D4BC82F4640","Bourg-Saint-Andéol","7167","Auvergne-Rhône-Alpes"
1355,"0101000020E61000004694F6065F980CC04F1E166A4D234840","Carhaix-Plouguer","7164","Bretagne"
1356,"0101000020E6100000B003E78C28ED044073D712F2415F4840","Lésigny","7157","Île-de-France"
1357,"0101000020E61000006F8104C58F3101C06EA301BC05AA4740","Montoir-de-Bretagne","7148","Pays de la Loire"
1358,"0101000020E6100000545227A089B0EDBF6744696FF0D54640","Saujon","7146","Nouvelle-Aquitaine"
1359,"0101000020E6100000780B24287E0C034051DA1B7C61824840","Écouen","7145","Île-de-France"
1360,"0101000020E6100000A167B3EA73350E40917EFB3A70C64540","Fabrègues","7142","Occitanie"
1361,"0101000020E6100000F54A598638D6CD3FAF25E4839EB54840","Honfleur","7138","Normandie"
1362,"0101000020E61000007FD93D7958A8F3BFB6847CD0B3194640","Mimizan","7137","Nouvelle-Aquitaine"
1363,"0101000020E6100000F2B0506B9A77F2BF63EE5A423E184740","Lagord","7130","Nouvelle-Aquitaine"
1364,"0101000020E61000009A999999991902400D71AC8BDB804840","Saint-Prix","7123","Île-de-France"
1365,"0101000020E6100000CF66D5E76A2BF6BFD50968226CA04740","Saint-Julien-de-Concelles","7123","Pays de la Loire"
1366,"0101000020E6100000287E8CB96B891840075F984C15AC4840","Terville","7120","Grand Est"
1367,"0101000020E61000009A081B9E5E29C33F9C33A2B437884540","Bagnères-de-Bigorre","7103","Occitanie"
1368,"0101000020E610000066F7E461A1D6D8BFA2B437F8C2A44540","Jurançon","7098","Nouvelle-Aquitaine"
1369,"0101000020E6100000E3C798BB9690F0BFC3D32B65195A4640","Lanton","7098","Nouvelle-Aquitaine"
1370,"0101000020E6100000D50968226C78F8BF32772D211FAC4740","Sucé-sur-Erdre","7087","Pays de la Loire"
1371,"0101000020E6100000598638D6C5AD1940E3361AC05BE04640","Ugine","7076","Auvergne-Rhône-Alpes"
1372,"0101000020E6100000E17A14AE4761134097FF907EFBEA4640","Fontaines-sur-Saône","7068","Auvergne-Rhône-Alpes"
1373,"0101000020E6100000CE88D2DEE08B0BC01CEBE2361A684840","Perros-Guirec","7065","Bretagne"
1374,"0101000020E610000009F9A067B3EA1C40FE65F7E461F14740","Soultz-Haut-Rhin","7058","Grand Est"
1375,"0101000020E610000003098A1F63EE0040D95F764F1E6E4840","Louveciennes","7055","Île-de-France"
1376,"0101000020E6100000B81E85EB51380A40A4703D0AD7A34540","Sérignan","7053","Occitanie"
1377,"0101000020E6100000C3F5285C8FC2D9BFF9A067B3EA134840","Évron","7048","Pays de la Loire"
1378,"0101000020E6100000A857CA32C4B1E43FB84082E2C7484740","Chauvigny","7045","Nouvelle-Aquitaine"
1379,"0101000020E6100000DC4603780B24D8BF03780B24282E4740","Chauray","7044","Nouvelle-Aquitaine"
1380,"0101000020E6100000E63FA4DFBE4E104026E4839ECD0A4640","Saint-Christol-lez-Alès","7042","Occitanie"
1381,"0101000020E6100000FFB27BF2B0D00EC05AF5B9DA8AED4740","Trégunc","7039","Bretagne"
1382,"0101000020E6100000D1915CFE433A1040EA95B20C71A44840","Bétheny","7039","Grand Est"
1383,"0101000020E610000068226C787AA50240B003E78C28554840","Villemoisson-sur-Orge","7038","Île-de-France"
1384,"0101000020E6100000D656EC2FBBA706404B598638D6554540","Toulouges","7036","Occitanie"
1385,"0101000020E6100000B537F8C264EA19404F1E166A4DBB4540","Les Arcs","7033","Provence-Alpes-Côte d’Azur"
1386,"0101000020E6100000B22E6EA301BCEFBFB9FC87F4DB8F4740","Saint-Macaire-en-Mauges","7028","Pays de la Loire"
1387,"0101000020E610000012A5BDC1172616404182E2C7989B4540","Cassis","7027","Provence-Alpes-Côte d’Azur"
1388,"0101000020E6100000E63FA4DFBE4E17408FE4F21FD29F4640","Saint-Ismier","7026","Auvergne-Rhône-Alpes"
1389,"0101000020E6100000A167B3EA733509C00000000000484840","Guingamp","7022","Bretagne"
1390,"0101000020E6100000C1A8A44E4093044001DE02098A774840","Vaujours","7003","Île-de-France"
1391,"0101000020E61000004B598638D6C5F03F8351499D80BE4840","Notre-Dame-de-Bondeville","6990","Normandie"
1392,"0101000020E61000006E3480B740C21E40C3D32B65194A4840","Eckbolsheim","6986","Grand Est"
1393,"0101000020E610000017B7D100DE020440EA95B20C713C4940","Divion","6977","Hauts-de-France"
1394,"0101000020E6100000696FF085C9D4174031992A1895BC4840","Audun-le-Tiche","6976","Grand Est"
1395,"0101000020E610000042CF66D5E72A17403A92CB7F48974640","Gières","6956","Auvergne-Rhône-Alpes"
1396,"0101000020E61000007E8CB96B09F9F83F35EF384547C24540","Escalquens","6955","Occitanie"
1397,"0101000020E6100000A857CA32C43113409D11A5BDC1E74640","Saint-Didier-au-Mont-d’Or","6951","Auvergne-Rhône-Alpes"
1398,"0101000020E610000062A1D634EFB8034027C286A757AA4840","Liancourt","6951","Hauts-de-France"
1399,"0101000020E61000002063EE5A423E104014D044D8F04C4740","Gueugnon","6948","Bourgogne-Franche-Comté"
1400,"0101000020E610000002BC0512143F05C0545227A089D04740","Theix","6946","Bretagne"
1401,"0101000020E6100000772D211FF42C19402BF697DD93DF4640","Faverges","6943","Auvergne-Rhône-Alpes"
1402,"0101000020E6100000BEC117265305D3BFEEEBC039239A4840","Colombelles","6941","Normandie"
1403,"0101000020E6100000EC51B81E85EBEBBFB9FC87F4DBD74740","Segré","6938","Pays de la Loire"
1404,"0101000020E6100000D1915CFE43BA1140AF25E4839EBD4640","La Talaudière","6931","Auvergne-Rhône-Alpes"
1405,"0101000020E61000000AD7A3703D8A02C05396218E75B94740","Herbignac","6930","Pays de la Loire"
1406,"0101000020E6100000C6DCB5847C5014403A92CB7F48DF4540","Sénas","6930","Provence-Alpes-Côte d’Azur"
1407,"0101000020E6100000228E75711B8D034051DA1B7C61824940","Téteghem","6926","Hauts-de-France"
1408,"0101000020E6100000569FABADD81F144054742497FFD84540","Eyguières","6926","Provence-Alpes-Côte d’Azur"
1409,"0101000020E610000044FAEDEBC039144069006F8104ED4640","Montluel","6925","Auvergne-Rhône-Alpes"
1410,"0101000020E6100000BADA8AFD657700C0E0BE0E9C334A4840","Pleurtuit","6910","Bretagne"
1411,"0101000020E6100000B537F8C2642A1940E4141DC9E5174740","Cranves-Sales","6902","Auvergne-Rhône-Alpes"
1412,"0101000020E6100000226C787AA56C1A40E5F21FD26F874740","Morteau","6894","Bourgogne-Franche-Comté"
1413,"0101000020E6100000E5F21FD26F5FF53F3FC6DCB584944840","Gaillon","6892","Normandie"
1414,"0101000020E6100000211FF46C567DF9BFABCFD556ECB74540","Bidart","6892","Nouvelle-Aquitaine"
1415,"0101000020E61000003D0AD7A370BD0AC001DE02098AE74740","Caudan","6891","Bretagne"
1416,"0101000020E61000003D0AD7A3707D19401DC9E53FA4074740","Saint-Pierre","6889","Auvergne-Rhône-Alpes"
1417,"0101000020E61000007E8CB96B09F9FCBFDA1B7C61328D4740","Sainte-Pazanne","6889","Pays de la Loire"
1418,"0101000020E610000073D712F241CFF8BFD93D7958A8AD4540","Saint-Pée-sur-Nivelle","6888","Nouvelle-Aquitaine"
1419,"0101000020E61000005B423EE8D9ACE0BF0D71AC8BDBF84640","Saint-Jean-d’Angély","6886","Nouvelle-Aquitaine"
1420,"0101000020E61000009A99999999191340D50968226CF84640","Trévoux","6882","Auvergne-Rhône-Alpes"
1421,"0101000020E6100000B84082E2C7581040C139234A7B034740","Le Coteau","6881","Auvergne-Rhône-Alpes"
1422,"0101000020E6100000B1506B9A779C0440832F4CA60A6E4840","Gournay-sur-Marne","6878","Île-de-France"
1423,"0101000020E61000003D2CD49AE61D14400E4FAF9465D84640","Saint-Bonnet-de-Mure","6875","Auvergne-Rhône-Alpes"
1424,"0101000020E610000086C954C1A8E411408D28ED0DBEE84540","Manduel","6871","Occitanie"
1425,"0101000020E610000014AE47E17A141440091B9E5E29734640","Chabeuil","6869","Auvergne-Rhône-Alpes"
1426,"0101000020E610000042CF66D5E76A0D40D50968226CB84540","Balaruc-les-Bains","6867","Occitanie"
1427,"0101000020E610000062A1D634EF38F53FDE02098A1FD34540","Cornebarrieu","6862","Occitanie"
1428,"0101000020E6100000A2B437F8C2640140C58F31772D894840","Auvers-sur-Oise","6860","Île-de-France"
1429,"0101000020E61000009FABADD85FF610402B1895D409C04640","Saint-Just-sur-Loire","6856","Auvergne-Rhône-Alpes"
1430,"0101000020E61000009B559FABAD580640ED0DBE30993A4940","Loos-en-Gohelle","6855","Hauts-de-France"
1431,"0101000020E61000002AA913D044580F40F46C567DAE264940","Feignies","6854","Hauts-de-France"
1432,"0101000020E6100000C442AD69DEF1054027A089B0E1394940","Grenay","6851","Hauts-de-France"
1433,"0101000020E610000029CB10C7BAB8D53F287E8CB96B114640","Nérac","6849","Nouvelle-Aquitaine"
1434,"0101000020E6100000F38E53742497F83FB1E1E995B2144640","Caussade","6835","Occitanie"
1435,"0101000020E6100000744694F6069F18401F85EB51B8A64840","Uckange","6829","Grand Est"
1436,"0101000020E6100000FD87F4DBD781F7BFC58F31772DC14840","Valognes","6827","Normandie"
1437,"0101000020E61000005DDC4603780B0C40FE65F7E461314940","Beuvrages","6821","Hauts-de-France"
1438,"0101000020E61000000AD7A3703D0AE93F454772F90F994640","Trélissac","6821","Nouvelle-Aquitaine"
1439,"0101000020E6100000764F1E166A4DF7BFDE02098A1FB34540","Ustaritz","6818","Nouvelle-Aquitaine"
1440,"0101000020E61000000612143FC69C1C40BF7D1D3867DC4540","La Gaude","6816","Provence-Alpes-Côte d’Azur"
1441,"0101000020E610000011363CBD5296F8BFC58F31772D114840","Acigné","6814","Bretagne"
1442,"0101000020E6100000ADFA5C6DC5FE074033333333335B4940","Quesnoy-sur-Deûle","6814","Hauts-de-France"
1443,"0101000020E61000000D71AC8BDB68FF3F1EA7E8482E5F4840","Le Mesnil-Saint-Denis","6814","Île-de-France"
1444,"0101000020E6100000FAEDEBC039230240454772F90F514840","Linas","6813","Île-de-France"
1445,"0101000020E6100000FAEDEBC03923FBBF7958A835CD1B4840","Melesse","6803","Bretagne"
1446,"0101000020E6100000A4703D0AD76310403411363CBD224840","Saint-Julien-les-Villas","6801","Grand Est"
1447,"0101000020E6100000F163CC5D4B480F4031992A1895D44540","Jacou","6800","Occitanie"
1448,"0101000020E610000004E78C28ED0DE8BF4B598638D60D4740","Surgères","6797","Nouvelle-Aquitaine"
1449,"0101000020E6100000DFE00B93A982E3BFAE47E17A14B64740","Bouchemaine","6796","Pays de la Loire"
1450,"0101000020E610000039454772F98F1440CA32C4B12E2E4640","Nyons","6782","Auvergne-Rhône-Alpes"
1451,"0101000020E61000006519E25817B7F63F832F4CA60A064940","Eu","6771","Normandie"
1452,"0101000020E61000005B423EE8D9AC0540499D8026C2FE4740","Villemandeur","6767","Centre-Val de Loire"
1453,"0101000020E6100000D8F0F44A59060DC09C33A2B437E84740","Moëlan-sur-Mer","6765","Bretagne"
1454,"0101000020E61000005B423EE8D9AC0140287E8CB96BF94540","Saint-Juéry","6760","Occitanie"
1455,"0101000020E6100000645DDC4603F805C0454772F90F394840","Plédran","6753","Bretagne"
1456,"0101000020E6100000D712F241CF66B53FE17A14AE47814740","Loudun","6740","Nouvelle-Aquitaine"
1457,"0101000020E61000007E1D3867446905400BB5A679C7894840","Othis","6739","Île-de-France"
1458,"0101000020E6100000CA32C4B12E6EE5BF0AD7A3703D7A4640","Le Pian-Médoc","6739","Nouvelle-Aquitaine"
1459,"0101000020E6100000C66D3480B740F33FFD87F4DBD7C14640","Saint-Yrieix-la-Perche","6729","Nouvelle-Aquitaine"
1460,"0101000020E61000004F401361C3D3F6BFCE88D2DEE0CB4540","Labenne","6717","Nouvelle-Aquitaine"
1461,"0101000020E61000007FD93D7958A818403D2CD49AE65D4840","Champigneulles","6708","Grand Est"
